"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_I_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_clicks_P_thetas","tv_S_thetas","facebook_I_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_clicks_P_alphas","tv_S_alphas","facebook_I_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_clicks_P_gammas","tv_S_gammas","cluster","n","top_sol"
"15","1_54_1",0,0.021638292136612,0.0520602631939759,0.0520602631939759,0.809855754143966,0.599220423857012,0.440892619965867,0.59494293531748,0.766639839633979,0.363941274130166,0.0329819166520683,0.838664368175914,0.623868442914582,0.35303034915613,0.555416531352391,0.398957914616672,0.213805846910392,0.16249835977154,0.790114531125839,0.622084138119763,0.526900416448121,0.642555347629269,2,47,FALSE
"16","1_54_6",0,0.0315792617981481,0.0516005964365203,0.0516005964365203,0.938412725824616,0.614311493633444,0.400277613118866,0.69491337447693,0.0995611302456895,0.340411764696672,0.940851761451427,0.437594023973997,0.56107670261996,0.585624145165865,0.145140643180187,0.665536991356775,0.894227045619355,0.255595734453761,0.346859959145023,0.409445553261739,0,0.892482223302783,1,50,FALSE
"17","1_56_5",0,0.0165684797431035,0.0523689226074217,0.0523689226074217,0.502320876395098,0.354985850953085,0.671023228847522,0.586769549334106,0.751397651132858,0.717473824635599,0.304862386817867,0.783026883590528,0.787371053498517,0.409819485332783,0.733730038394154,0.587663462378499,0.232273231384441,0.987367395417792,0.5526404877781,0.303539615835581,0.921307389130489,0.506421822703392,3,56,FALSE
"18","1_56_6",0,0.0268848263009976,0.0517601665878233,0.0517601665878233,0.846747376792397,0.801183137757177,0.0143860480128586,0.454451572714285,0.424333182631217,0.0671799971211521,0.679450608449502,0.743782708006354,0.199179885814577,0.690279116923124,0.603657358601647,0.813069490728472,0.773075047865148,0.200288776681063,0.036174521714896,0.812688748007348,0.203844510479493,0.728590318220056,1,50,FALSE
"19","1_57_4",0,0.0313658564617713,0.0516029123085426,0.0516029123085426,0.494721741519276,0.661865781457529,0.379742206265949,0.524978658005961,0.535797830251128,0.0660886243114401,0.869471647847641,0.7025672953709,0.500783830030018,0.466692127450044,0.642945514563903,0.882260309130784,0.669179855025166,0.252089551938097,0.00720090575404703,0.266203295157104,0.156658446343132,0.637729669752235,1,50,FALSE
"20","1_58_3",0,0.0354699857661067,0.0514719747060276,0.0514719747060276,0.803776446303805,0.844724368260567,0.207867801922448,0.59494293531748,0.766639839633979,0.144118778523046,0.48466932546539,0.774296697643475,0.394598663959121,0.39852846284994,0.555416531352391,0.398957914616672,0.563331145739844,0.409710752887265,0.353762865551481,0.622084138119763,0.526900416448121,0.74760162510498,1,50,TRUE
"21","1_59_1",0,0.0284250024791517,0.0517317463333317,0.0517317463333317,0.808103146348091,0.614311493633444,0.400277613118866,0.500588010114499,0.715274011037258,0.461875895215866,0.728575491391062,0.450384009164136,0.56107670261996,0.585624145165865,0.429154676939849,0.655537101240043,0.574888452331898,0.255595734453761,0.346859959145023,0.409445553261739,0.117836557051714,0.748661572285378,1,50,FALSE
"22","1_60_4",0,0.0182074356024083,0.0522223273918265,0.0522223273918265,0.952362579812103,0.620503438370775,0.00330319516797884,0.553171792884242,0.572261912878513,0.221481868772467,0.169064200761674,0.915909059400359,0.217870772389948,0.277246135100304,0.85160146547744,0.69023679636684,0.419285054346074,0.244780029972876,0.183058185093471,0.699610422527317,1,0.84663095523854,1,50,FALSE
"23","1_62_1",0,0.0211005066012918,0.0520536932290154,0.0520536932290154,0.786658125509734,0.513483963517213,0.456980575486226,0.515387971444835,0.407591997132433,0.183045759592126,0.163931714897361,0.898856934427124,0.640602145929373,0.729298087049146,0.397749133907719,0.265026315967387,0.557829838895671,0.411219242652424,0.305341439589923,0.315929577718339,0.706544963461641,0.774252925111219,1,50,FALSE
"24","1_62_3",0,0.0818122255626112,0.0505426274308468,0.0505426274308468,0.830345642792299,0.51463623701217,0.752441737031315,0.602389296874105,0.904008961469017,0.147479651501406,0.332201643845129,0.643534195851607,0.701296987343831,0.529968688214443,0.729558136917973,0.318416349340076,0.343287790543189,0.315766681507441,0.898235523562937,0.449984262174526,0.435824678469662,0.96450349566711,2,47,FALSE
"25","1_65_1",0,0.0180172977665513,0.0522387389973001,0.0522387389973001,0.79310525004668,0.719798244337677,0.548279585756274,0.611680495393257,0.756210147744203,0.305681571934585,0.200323061820312,0.888598439693909,0.561753122580996,0.384566729560627,0.88937888680184,0.641226521275335,0.215058174656246,0.754070155132958,0.965388458332074,0.624102848432604,0.749053054584393,0.995106096315129,2,47,FALSE
